   101   -9.0291006916   -9.0291006409   -0.0000000507
   102    8.4448135760    8.4448135175    0.0000000586
   102   -4.0289703213   -4.0289703637    0.0000000424
   102    3.7897843140    3.7897843441   -0.0000000301
   103  -20.2791555705  -20.2791551699   -0.0000004006
   103   -9.5067605514   -9.5067605301   -0.0000000213
   103    3.9487045160    3.9487044938    0.0000000222
   104    2.9636006457    2.9636006459   -0.0000000002
   104   -3.9944957632   -3.9944957277   -0.0000000355
   104   -3.7327546704   -3.7327548336    0.0000001632
   105  -19.6872628965  -19.6872628913   -0.0000000051
   105    6.3919963623    6.3919962226    0.0000001397
   105    6.3709233666    6.3709234089   -0.0000000423
   106    1.3602947331    1.3602947628   -0.0000000297
   106   -5.3688839387   -5.3688840456    0.0000001069
   106   -1.4925688947   -1.4925689888    0.0000000941
   107    8.1520497997    8.1520498113   -0.0000000116
   107  -15.7160481865  -15.7160477638   -0.0000004228
   107  -18.2749896646  -18.2749896688    0.0000000042
   108   -5.3609701013   -5.3609701099    0.0000000086
   108    7.5956216494    7.5956217233   -0.0000000738
   108    0.4700314889    0.4700315025   -0.0000000136
   109  -18.1715442238  -18.1715441380   -0.0000000859
   109    4.1864191712    4.1864192114   -0.0000000402
   109    6.2181202520    6.2181202302    0.0000000218
   110   -4.8413712443   -4.8413712452    0.0000000008
   110  -14.7262357041  -14.7262358493    0.0000001452
   110   -2.9433284124   -2.9433283830   -0.0000000294
   111  -20.3536788888  -20.3536787447   -0.0000001441
   111  -12.3859754024  -12.3859753529   -0.0000000495
   111    0.4413182455    0.4413182102    0.0000000353
   112    9.0506705965    9.0506706293   -0.0000000328
   112    7.2464512812    7.2464512877   -0.0000000065
   112    2.9875941971    2.9875941365    0.0000000605
   113   -0.3279963562   -0.3279963745    0.0000000183
   113  -10.8160818843  -10.8160818620   -0.0000000223
   113   16.1461049436   16.1461049964   -0.0000000528
   114    8.7023102117    8.7023102350   -0.0000000234
   114    9.2914068614    9.2914069331   -0.0000000717
   114    5.9594253196    5.9594253916   -0.0000000720
   115   -5.0024113546   -5.0024114677    0.0000001131
   115    4.3575938093    4.3575937093    0.0000001000
   115    0.5140166775    0.5140167114   -0.0000000339
   116   -4.1176379750   -4.1176379809    0.0000000058
   116   11.2697056909   11.2697057740   -0.0000000831
   116    5.6228394931    5.6228396126   -0.0000001195
   117   20.3390496711   20.3390493962    0.0000002749
   117   38.6901210072   38.6901207100    0.0000002972
   117   18.1181426683   18.1181425680    0.0000001003
   118   10.4631819192   10.4631819298   -0.0000000106
   118   14.2727400021   14.2727399898    0.0000000122
   118    7.5083116371    7.5083116648   -0.0000000277
   119  -19.7419066194  -19.7419064729   -0.0000001465
   119  -11.7251575421  -11.7251575022   -0.0000000398
   119   27.4604156630   27.4604152872    0.0000003758
   120   -5.9766029278   -5.9766030293    0.0000001014
   120    1.5056224436    1.5056226079   -0.0000001644
